image_path,label,source,group_id,fold
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012708_downsampled.jpg,nevus,isic2019,MSK4_0011217,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012709_downsampled.jpg,nevus,isic2019,MSK4_0011218,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012710_downsampled.jpg,nevus,isic2019,MSK4_0011219,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012711_downsampled.jpg,nevus,isic2019,MSK4_0011220,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012713_downsampled.jpg,nevus,isic2019,MSK4_0011227,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012715_downsampled.jpg,melanoma,isic2019,MSK4_0010733,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012719_downsampled.jpg,bkl,isic2019,MSK4_0011232,1
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012720_downsampled.jpg,bkl,isic2019,MSK4_0011233,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012721_downsampled.jpg,nevus,isic2019,MSK4_0010466,1
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012722_downsampled.jpg,nevus,isic2019,MSK4_0011236,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012725_downsampled.jpg,nevus,isic2019,MSK4_0011239,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012726_downsampled.jpg,nevus,isic2019,MSK4_0011240,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012735_downsampled.jpg,nevus,isic2019,MSK4_0010994,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012737_downsampled.jpg,nevus,isic2019,MSK4_0010351,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012739_downsampled.jpg,nevus,isic2019,MSK4_0011254,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012740_downsampled.jpg,nevus,isic2019,MSK4_0011255,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012741_downsampled.jpg,nevus,isic2019,MSK4_0011257,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012742_downsampled.jpg,nevus,isic2019,MSK4_0011258,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012744_downsampled.jpg,nevus,isic2019,MSK4_0011260,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012746_downsampled.jpg,nevus,isic2019,MSK4_0011262,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012749_downsampled.jpg,melanoma,isic2019,MSK4_0010960,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012756_downsampled.jpg,melanoma,isic2019,MSK4_0010029,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012757_downsampled.jpg,bkl,isic2019,MSK4_0011269,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012758.jpg,melanoma,isic2019,MSK4_0011270,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012768_downsampled.jpg,nevus,isic2019,MSK4_0011280,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012770_downsampled.jpg,nevus,isic2019,MSK4_0011282,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012772_downsampled.jpg,bkl,isic2019,MSK4_0011284,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012773_downsampled.jpg,bkl,isic2019,MSK4_0010078,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012777_downsampled.jpg,nevus,isic2019,MSK4_0011289,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012785_downsampled.jpg,bkl,isic2019,MSK4_0011297,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012786_downsampled.jpg,bkl,isic2019,MSK4_0011298,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012787_downsampled.jpg,nevus,isic2019,MSK4_0011299,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012788_downsampled.jpg,nevus,isic2019,MSK4_0011300,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012789_downsampled.jpg,nevus,isic2019,MSK4_0011301,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012790_downsampled.jpg,bkl,isic2019,MSK4_0011302,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012792_downsampled.jpg,bkl,isic2019,MSK4_0011304,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012793_downsampled.jpg,nevus,isic2019,MSK4_0011305,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012800_downsampled.jpg,bkl,isic2019,MSK4_0011312,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012803_downsampled.jpg,nevus,isic2019,MSK4_0010995,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012804_downsampled.jpg,nevus,isic2019,MSK4_0011316,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012806_downsampled.jpg,nevus,isic2019,MSK4_0010996,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012810_downsampled.jpg,bkl,isic2019,MSK4_0011322,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012811.jpg,bkl,isic2019,MSK4_0011323,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012813_downsampled.jpg,bkl,isic2019,MSK4_0011325,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012814_downsampled.jpg,nevus,isic2019,MSK4_0011326,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012823_downsampled.jpg,nevus,isic2019,MSK4_0011334,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012826_downsampled.jpg,nevus,isic2019,MSK4_0011337,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012827_downsampled.jpg,nevus,isic2019,MSK4_0011338,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012828_downsampled.jpg,bkl,isic2019,MSK4_0011339,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012833_downsampled.jpg,bkl,isic2019,MSK4_0011343,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012835_downsampled.jpg,nevus,isic2019,MSK4_0011345,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012836_downsampled.jpg,nevus,isic2019,MSK4_0011346,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012837_downsampled.jpg,nevus,isic2019,MSK4_0011347,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012840_downsampled.jpg,bkl,isic2019,MSK4_0010997,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012844_downsampled.jpg,nevus,isic2019,MSK4_0011353,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012845_downsampled.jpg,bkl,isic2019,MSK4_0011354,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012848_downsampled.jpg,bkl,isic2019,MSK4_0010348,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012851_downsampled.jpg,bkl,isic2019,MSK4_0011358,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012852_downsampled.jpg,bkl,isic2019,MSK4_0011359,1
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012854_downsampled.jpg,bkl,isic2019,MSK4_0011361,1
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012855_downsampled.jpg,nevus,isic2019,MSK4_0011362,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012856_downsampled.jpg,bkl,isic2019,MSK4_0011363,1
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012865_downsampled.jpg,nevus,isic2019,MSK4_0010004,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012871_downsampled.jpg,nevus,isic2019,MSK4_0011375,1
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012873_downsampled.jpg,nevus,isic2019,MSK4_0011377,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012876_downsampled.jpg,nevus,isic2019,MSK4_0011380,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012877_downsampled.jpg,nevus,isic2019,MSK4_0011381,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012878_downsampled.jpg,nevus,isic2019,MSK4_0011382,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012879_downsampled.jpg,nevus,isic2019,MSK4_0011383,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012880_downsampled.jpg,bkl,isic2019,MSK4_0011384,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012883_downsampled.jpg,nevus,isic2019,MSK4_0011387,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012884_downsampled.jpg,bkl,isic2019,MSK4_0011388,1
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012887_downsampled.jpg,melanoma,isic2019,MSK4_0010999,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012888_downsampled.jpg,nevus,isic2019,MSK4_0011391,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012889_downsampled.jpg,bkl,isic2019,MSK4_0011392,1
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012891_downsampled.jpg,nevus,isic2019,MSK4_0011394,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012897_downsampled.jpg,nevus,isic2019,MSK4_0011401,1
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012898_downsampled.jpg,bkl,isic2019,MSK4_0011402,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012901_downsampled.jpg,nevus,isic2019,MSK4_0011405,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012902_downsampled.jpg,bkl,isic2019,MSK4_0011406,1
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012903_downsampled.jpg,nevus,isic2019,MSK4_0011407,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012904_downsampled.jpg,nevus,isic2019,MSK4_0011408,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012905_downsampled.jpg,nevus,isic2019,MSK4_0011409,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012907_downsampled.jpg,nevus,isic2019,MSK4_0011410,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012911_downsampled.jpg,nevus,isic2019,MSK4_0011413,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012927_downsampled.jpg,bkl,isic2019,MSK4_0011433,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012928_downsampled.jpg,bkl,isic2019,MSK4_0011434,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012930_downsampled.jpg,melanoma,isic2019,MSK4_0010026,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012932_downsampled.jpg,bkl,isic2019,MSK4_0011436,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012939_downsampled.jpg,nevus,isic2019,MSK4_0011443,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012940_downsampled.jpg,nevus,isic2019,MSK4_0011444,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012941_downsampled.jpg,nevus,isic2019,MSK4_0011445,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012944_downsampled.jpg,nevus,isic2019,MSK4_0011448,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012945_downsampled.jpg,nevus,isic2019,MSK4_0011449,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012949_downsampled.jpg,nevus,isic2019,MSK4_0011451,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012950_downsampled.jpg,nevus,isic2019,MSK4_0011452,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012952_downsampled.jpg,bkl,isic2019,MSK4_0011454,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012955_downsampled.jpg,bkl,isic2019,MSK4_0011457,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012956_downsampled.jpg,nevus,isic2019,MSK4_0011458,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012957_downsampled.jpg,nevus,isic2019,MSK4_0011459,1
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012959_downsampled.jpg,bkl,isic2019,MSK4_0011460,1
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012961_downsampled.jpg,nevus,isic2019,MSK4_0011462,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012962_downsampled.jpg,bkl,isic2019,MSK4_0011463,5
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012965_downsampled.jpg,nevus,isic2019,MSK4_0011466,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012966_downsampled.jpg,nevus,isic2019,MSK4_0011467,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012967_downsampled.jpg,nevus,isic2019,MSK4_0010497,2
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012969_downsampled.jpg,nevus,isic2019,MSK4_0011471,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012970_downsampled.jpg,nevus,isic2019,MSK4_0011472,4
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012974_downsampled.jpg,bkl,isic2019,MSK4_0011475,3
/kaggle/input/datasets/andrewmvd/isic-2019/ISIC_2019_Training_Input/ISIC_2019_Training_Input/ISIC_0012976_downsampled.jpg,nevus,isic2019,MSK4_0011477,3
